id,question,answer,explanation,explanation_summary,explanation_correct,explanation_opposite,explanation_point,category,tags,source,note
ichi-0790,出勤していても不調により生産性が低下する「プレゼンティーイズム」による損失は、欠勤による損失より大きいとする研究もある。,○,プレゼンティーイズムの損失はアブセンティーイズム（欠勤）の損失より2〜3倍大きいとされる研究もある。メンタルヘルス対策の費用対効果は経営判断の重要な指標となっている。,,,,,基礎・役割,第1章 / 働く人のストレス,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0791,メンタルヘルス不調の経済的損失は個人の問題であり、企業の財務指標には影響しない。,×,プレゼンティーイズムの損失はアブセンティーイズム（欠勤）の損失より2〜3倍大きいとされる研究もある。メンタルヘルス対策の費用対効果は経営判断の重要な指標となっている。,,,,,基礎・役割,第1章 / 働く人のストレス,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0792,経済的損失の算出は不可能であるため、投資判断の根拠にはならない。,×,プレゼンティーイズムの損失はアブセンティーイズム（欠勤）の損失より2〜3倍大きいとされる研究もある。メンタルヘルス対策の費用対効果は経営判断の重要な指標となっている。,,,,,基礎・役割,第1章 / 働く人のストレス,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0793,労働安全衛生法は民事責任を規定し、労働契約法は刑事責任を規定する。,×,労働安全衛生法（公法）＝事業者への行政義務・刑事罰。労働契約法（私法）5条＝安全配慮義務を民事上の契約義務として規定。両法は相互補完的に機能する。,,,,,基礎・役割,第1章 / 法的規制の枠組み（公法・私法）,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0794,労働安全衛生法は公法として行政規制・刑事罰を定め、労働契約法は私法として民事上の義務を定める。,○,労働安全衛生法（公法）＝事業者への行政義務・刑事罰。労働契約法（私法）5条＝安全配慮義務を民事上の契約義務として規定。両法は相互補完的に機能する。,,,,,基礎・役割,第1章 / 法的規制の枠組み（公法・私法）,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0795,両法律はまったく独立しており、内容に重複はない。,×,労働安全衛生法（公法）＝事業者への行政義務・刑事罰。労働契約法（私法）5条＝安全配慮義務を民事上の契約義務として規定。両法は相互補完的に機能する。,,,,,基礎・役割,第1章 / 法的規制の枠組み（公法・私法）,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0796,労働契約法は労働安全衛生法の下位規定であり、労働安全衛生法に反しない範囲でのみ適用される。,×,労働安全衛生法（公法）＝事業者への行政義務・刑事罰。労働契約法（私法）5条＝安全配慮義務を民事上の契約義務として規定。両法は相互補完的に機能する。,,,,,基礎・役割,第1章 / 法的規制の枠組み（公法・私法）,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0797,被害者と加害者を同じ部署に置き続け、自然な解決を待つ。,×,ハラスメント事後対応：①事実確認②被害者のケア③加害者への適切な措置（懲戒等）④再発防止策⑤プライバシー保護。被害者の意向を尊重しつつ組織として対応する。,,,,,基礎・役割,第1章 / 職場のハラスメント,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0798,事実確認を行ったうえで、被害者へのケア・加害者への措置・再発防止策の実施を組織として行う。,○,ハラスメント事後対応：①事実確認②被害者のケア③加害者への適切な措置（懲戒等）④再発防止策⑤プライバシー保護。被害者の意向を尊重しつつ組織として対応する。,,,,,基礎・役割,第1章 / 職場のハラスメント,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0799,外部に知られないよう、内部だけで穏便に処理する。,×,ハラスメント事後対応：①事実確認②被害者のケア③加害者への適切な措置（懲戒等）④再発防止策⑤プライバシー保護。被害者の意向を尊重しつつ組織として対応する。,,,,,基礎・役割,第1章 / 職場のハラスメント,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0800,被害者が訴えを取り下げれば、それ以上の対応は不要である。,×,ハラスメント事後対応：①事実確認②被害者のケア③加害者への適切な措置（懲戒等）④再発防止策⑤プライバシー保護。被害者の意向を尊重しつつ組織として対応する。,,,,,基礎・役割,第1章 / 職場のハラスメント,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0801,1日の労働時間の上限を8時間に固定すること。,×,勤務間インターバル制度の目的は終業〜始業間の休息確保。例えば11時間のインターバルを設けることで最低限の睡眠・生活時間を確保し、過重労働・健康障害を防ぐ。,,,,,基礎・役割,第1章 / 適切な労働時間の管理,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0802,終業から翌日の始業までに一定の休息時間を確保することで、労働者の睡眠・生活時間を守ること。,○,勤務間インターバル制度の目的は終業〜始業間の休息確保。例えば11時間のインターバルを設けることで最低限の睡眠・生活時間を確保し、過重労働・健康障害を防ぐ。,,,,,基礎・役割,第1章 / 適切な労働時間の管理,メンタルヘルスケアの意義と管理監督者の役割,
ichi-0803,月の残業時間をゼロにすること。,×,勤務間インターバル制度の目的は終業〜始業間の休息確保。例えば11時間のインターバルを設けることで最低限の睡眠・生活時間を確保し、過重労働・健康障害を防ぐ。,,,,,基礎・役割,第1章 / 適切な労働時間の管理,メンタルヘルスケアの意義と管理監督者の役割,
